1 326.0 1187.0
1 328.0 1111.0
1 333.0 1084.0
1 334.0 1074.0
1 337.0 882.0
1 338.0 882.0
1 341.0 722.0
1 279.0 940.0
1 279.0 940.0
1 275.0 1125.0
1 288.0 1126.0
1 258.0 535.0
1 265.0 515.0
1 266.0 508.0
1 278.0 942.0
1 290.0 1038.0
1 292.0 1050.0
1 316.0 1104.0
1 316.0 1104.0
1 319.0 1164.0
1 72.0 1096.0
1 73.0 1086.0
1 83.0 883.0
1 96.0 655.0
1 208.0 1063.0
1 210.0 1047.0
1 223.0 1114.0
1 227.0 1182.0
1 227.0 1182.0
1 282.0 1113.0
1 283.0 1113.0
1 284.0 1092.0
1 276.0 903.0
1 297.0 1059.0
1 276.0 903.0
1 320.0 1173.0
1 323.0 1111.0
1 326.0 1187.0
1 326.0 1187.0
1 327.0 1153.0
1 327.0 1153.0
1 333.0 1084.0
1 333.0 1084.0
1 334.0 1074.0
1 336.0 994.0
1 117.0 1029.0
1 335.0 965.0
1 341.0 722.0
1 276.0 1061.0
1 242.0 861.0
1 251.0 653.0
1 255.0 564.0
1 257.0 528.0
1 298.0 1119.0
1 311.0 0.0
1 314.0 1098.0
1 316.0 1104.0
1 257.0 528.0
1 258.0 535.0
1 259.0 460.0
1 264.0 473.0
1 265.0 515.0
1 270.0 765.0
1 128.0 1087.0
1 135.0 901.0
1 135.0 901.0
1 135.0 901.0
1 139.0 915.0
1 139.0 915.0
1 140.0 870.0
1 141.0 953.0
1 146.0 1089.0
1 316.0 1104.0
1 319.0 1164.0
1 323.0 1111.0
1 124.0 1097.0
1 124.0 1097.0
1 124.0 1097.0
1 125.0 1100.0
1 127.0 1149.0
1 133.0 956.0
1 139.0 915.0
1 139.0 915.0
1 142.0 822.0
1 61.0 1087.0
1 61.0 1087.0
1 66.0 1145.0
1 68.0 1051.0
1 71.0 982.0
1 71.0 982.0
1 74.0 925.0
1 78.0 849.0
1 78.0 849.0
1 80.0 839.0
1 81.0 871.0
1 94.0 958.0
1 96.0 1056.0
1 96.0 1056.0
1 101.0 1089.0
1 102.0 982.0
1 104.0 1026.0
1 145.0 1089.0
1 146.0 1073.0
1 146.0 1073.0
1 148.0 1088.0
1 108.0 1021.0
1 110.0 1042.0
1 118.0 996.0
1 59.0 1029.0
1 59.0 1029.0
1 61.0 1087.0
1 68.0 1051.0
1 72.0 997.0
1 73.0 929.0
1 73.0 929.0
1 74.0 925.0
1 107.0 1084.0
1 121.0 1045.0
1 358.0 1145.0
1 358.0 1145.0
1 360.0 1058.0
